ID,Name,Distinction,Sustainable,Bibendum,Country,City,Price,Type,Tel,IMG,Address,Description
274,菜粽李,0,FALSE,TRUE,臺灣,高雄,$,小吃,+88673313086,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/60f273eaf57e4da59504cfab79d77aa5,苓雅區成功一路159號，Kaohsiung，臺灣,雖然已在高雄飄香一甲子，店面環境卻依然保持整潔明亮。招牌菜粽每天手工現包，糯米軟糯可口，花生則顆粒飽滿，配上自製的醬料、辣椒醬與花生粉同吃，用料簡單卻滋味無窮。亦推薦搭配樸實味美的海帶味噌湯享用。店家亦販售冷藏菜粽供客人帶回家自煮，如遇節慶宜提前預訂。
275,曙光居,0,FALSE,TRUE,臺灣,台中,$,素食,+886423292322,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/2603de10f9b843478fe52e39b82654d8,西屯區大墩18街104號，Taichung，臺灣,外觀沉實，無論是石牆、紅磚隔間、木桌椅，抑或手拉坯餐具，都令人感到舒適，呈現對細節的著重。所有菜色均為全素，食材經過來源控管，並在菜單上註明其特性和好處。其中「非常麵」以手工拉麵搭配老店配方的辣醬和芝麻醬，酸辣滋味，深受歡迎。黃金脆皮鍋貼現點現做，帶有冰花脆皮。冬天更提供茴香口味。
277,仙香飲食店,0,FALSE,TRUE,臺灣,高雄,$$,臺灣菜,+88676751142,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/1649a9d565b64711beb5e3a7b5aab43f,甲仙區文化路75之1號，Kaohsiung，臺灣,屹立半世紀，位處盛產檳榔芋頭與筍子的甲仙區，餐廳以當地名產入菜的菜式為招牌，芋頭筍絲扣肉和芋頭丸均值得一試，後者外層酥脆，內餡包有綿滑芋泥與香氣濃郁的蛋黃，十分滋味。店家更會以古早芋頭冰招待客人。山豬肉、鱸鰻等山產和溪產菜餚是此店特色，不妨點選一份山產，以及香氣濃郁的招牌薑黃雞。
279,MINIMAL,0,FALSE,TRUE,臺灣,台中,$$,現代菜,+886423219080,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/f1cdb6b9d1c34b69abf46cf76f130896,西區美村路一段133巷16號，Taichung，臺灣,由澀(Sur-)分支而立的甜點店，裝潢帶有侘寂風格。經營者以現代料理概念詮釋冰淇淋，透過多層次的堆疊變化，大大提升味覺、視覺與用餐感受。菜單每季環繞一個嶄新主題，把冰淇淋視作料理的主素材，透過七道冰品一一闡述，每道菜品都像藝術品般細膩柔美。建議提前訂位。店家同時提供外帶單點冰淇淋。
283,欣葉小聚 (南港),0,FALSE,TRUE,臺灣,台北,$$,臺灣菜,+886227851819,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/a95b4a4753ab42579fb253ab1df788eb,南港區經貿二路166號 (中國信託金融園區A棟)，Taipei，115，臺灣,欣葉名下專攻小家庭的品牌，菜餚專為二至四人小型聚會而設，並迎合健康飲食潮流，調味上較少油和鹽，且提供多樣蔬食料理。菜單上除了有菜脯蛋、紅蟳米糕等傳統臺菜，也有融入創意的新菜色，如以糯米椒炒皮蛋的青龍皮皮挫。高聳的天花，配合整片落地窗讓陽光灑落，視野遼闊且典雅溫馨。
284,天下三絕,0,FALSE,TRUE,臺灣,台北,$$,麵食,+886227416299,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/4cda58656b764d65b14d9a8a0e375d53,大安區仁愛路四段27巷3號，Taipei，106，臺灣,欲於水晶燈下邊啖紅酒邊嚐牛肉麵，天下三絕可滿足心願。店家所選用的牛肉來自美國和澳洲；麵條則以澳洲黃金小麥製作，有三種不同寬度；湯頭用上牛大骨、牛肋排、四種酸度的番茄等熬煮八小時而成，香醇清甜且富層次。特別推薦天下三絕牛肉麵，網羅四個牛肉部位，是為極品享受。逢週三點選主食可獲贈一杯紅酒。
290,吾旺再季,0,FALSE,TRUE,臺灣,台北,$,街頭小吃,+886930406677,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/f4c030f83ee144f995aacb5bd338599d,中正區中華路二段313巷29號 (南機場夜市)，Taipei，100，臺灣,松青潤餅易名後搬至巷弄之內，繼續提供包著紅燒肉、素排骨酥等餡料的潤餅，滋味依然。
291,富貴亭,0,FALSE,TRUE,臺灣,台中,$,臺灣菜,+886422273001,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/a801ac96d6e14f09ba5cc768d86bd0db,中區三民路二段18巷31號，Taichung，400，臺灣,開業逾半世紀的富貴亭，是許多居民的童年回憶，販售筒仔米糕和各種當歸湯品。其中，當歸鴨肉麵線味道濃郁，十分美味。但最受歡迎的，始終是當歸鵝肉麵線和燻鵝肉，前者把鵝湯、鴨湯一起加入當歸湯中，香味四溢，每天開賣半個小時左右便會售罄。小店座位有限，無法訂位，也可能需與人拼桌。
292,富狀元豬腳,0,FALSE,TRUE,臺灣,台中,$,臺灣菜,+886423013588,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/74fefd5621294cd18e4d310f34a6d13b,西區美村路一段203號，Taichung，403，臺灣,這家知名豬腳餐廳的特色，是不添加中藥材滷包，而將白毛豬隻，搭配特調比例的紅蔥、辣椒、冰糖與醬油，把肉滷至呈琥珀色澤、晶瑩透亮。不論是富含彈性和膠質的豬腳，或半肥半瘦的腿扣，都多汁可口。爽口筍絲等小菜也滋味無窮，再加上一碗白飯加滷汁，風味十足，令人大快朵頤。
296,京華煙雲,0,FALSE,TRUE,臺灣,台中,$$,京菜,+886423725066,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/073460730a064838bf2437a7ee610fc0,西區五權七街57號，Taichung，403，臺灣,餐廳外觀恍如中國的深宅大院，室內採用雕花窗框與仿古家具，風格典雅。菜單豐富，由單人套餐以至十人宴席，選擇應有盡有。而且不添加味精，吃得健康。招牌菜香酥櫻桃鴨腿採花蓮櫻桃鴨烹製，是道經典的北方菜。東北酸白鍋湯頭鮮甜，相當暖胃。最後來一客甜點驢打滾與養生芝麻糕，為美饌畫上完美句點。
298,上海未名麵點,0,FALSE,TRUE,臺灣,台中,$,麵食,+886422250377,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/cb2545f6bc4a4a579c5e6070f2889601,中區市府路69號，Taichung，400，臺灣,開業逾七十載，經歴三代的傳承，堅持供應家庭風味的上海麵食。他們甚至與造麵廠合作，根據家傳配方，製作出獨家口味、不含化學添加劑的上海麵。推薦用新鮮豬肉烹調的豬排麵，佐以自由添加的醃蔥段，十分解膩。另有多款涼菜供外帶，如酸豆、黃瓜等。鮮製的烏梅汁帶天然甜酸味，更是不容錯過。
300,一甲子餐飲,0,FALSE,TRUE,臺灣,台北,$,小吃,+886223115241,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/1bb8fc2f0f4b4de8a993ff3efcb9122c,萬華區康定路79號，Taipei，108，臺灣,位於艋舺祖師爺廟旁的臺南風味小店，至今已傳承了三代。老闆每天選用肥瘦均勻的五花肉，佐以自製小黃瓜、酸菜、滷豆乾，以及口感出眾的南部米，製作出招牌焢肉飯。此外，滷肉飯、刈包與麻豆碗粿也是店內熱門小吃，後者更限量供應。如果想嚐嚐北部口味，可以來一碗沙茶味道濃厚的豬血湯佐餐。
303,田媽媽 長盈海味屋,0,FALSE,TRUE,臺灣,台南,$,小吃,+886917549736,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/078d0233a9fd49f5b26bf6772b9fffa5,北門區三寮灣慈安里484號，Tainan，727，臺灣,餐廳為農委會「田媽媽」計畫的成員，以不添加藥物自家養殖的鮮魚作原料，料理多款美食。其中尤以虱目魚最為鮮美：招牌菜虱目魚菲力將魚鰭部位熟成處理，並使用魚隻自身的油脂來乾煎，酥香可口；三杯虱目魚香腸同樣風味獨特，值得推薦。飯後不妨來碗黑糖碗粿或黑糖檸檬，黑糖為店家手工炒製，別具滋味。
307,康樂街牛肉湯,0,FALSE,TRUE,臺灣,台南,$,小吃,+88662270579,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/d2928d78445447aa8c22428e78dbc1e4,中西區康樂街325號，Tainan，臺灣,這家族牛肉湯店的招牌湯頭以老母雞、牛大骨、胡蘿蔔、蘋果等熬煮八小時而成，甘甜滋味猶如法式高湯，襯托出溫體牛的鮮味。建議先喝幾口香醇清湯，再品嚐粉紅色的牛肉，簡單原味已可口非常。店家更設有一人分量的「一炒半湯」，即一份炒物配半碗湯，十分貼心。其肉燥飯以牛肉烹製，值得一試。
312,阿國切仔麵,0,FALSE,TRUE,臺灣,台北,$,麵食,+886225310009,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/46f6a14a8b134c7791c00340f2885b4a,中山區天祥路1號，Taipei，臺灣,於2022年再次搬遷，新址採用玻璃門面，風格乾淨整潔，用餐環境更為舒適。提供樸實家常的老滋味：老闆將油麵放入笊篱，以熱水快速燙熟，再加入以大骨和排骨熬煮半天的湯頭中，最後放上綠豆芽和自製油蔥酥，一碗湯鮮味醇的古早切仔麵就此誕生。不妨搭配外酥內嫩的炸紅燒肉，或是每天現滷的滷蹄膀。
315,阿坤麵,0,FALSE,TRUE,臺灣,台中,$,麵食,+886955923877,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/d9189c5c6e914207ae87e2fc25ac978e,中區平等街142號，Taichung，400，臺灣,顧名思義，麵店由阿坤創辦，目前已經超過五十年歷史，傳至第三代掌舵。小店幾乎沒有裝潢，客人要先在門口點選食物，然後尋找座位。每天早上至中午提供古早味乾麵，搭配特製甜辣醬，十分滋味。湯則可選擇不同配料，包括最受歡迎的水晶餃、油豆腐，還有貢丸、豬血和福州丸等。亦可選綜合湯。
317,彭城堂,0,FALSE,TRUE,臺灣,台中,$$,臺灣菜,+886423511122,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/5f5892f72b3c432d856ce35356bced74,太平區宜昌路377號，Taichung，411，臺灣,從門外擺放的臺灣早期客運站牌、郵箱等舊物，到餐廳內部擺設，都讓人恍如穿越了時空。這裡的家常料理充滿親切感，而且價格實惠、分量豐盛，是親友聚會的熱門選擇。古早味封肉刈包全套滋味鹹香，川七炒牛肉口感細嫩，皆十分推薦。另有豬油拌飯供自行取用，餐後更提供剉冰，感覺就像回家吃飯一樣溫馨。
320,源芳刈包,0,FALSE,TRUE,臺灣,台北,$,街頭小吃,+886223810249,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/57ab0defed67482dbdcd9e3558ba57c1,萬華區華西街17之2號161號攤 (華西街夜市)，Taipei，108，臺灣,經營逾一甲子，刈包皮為店家特製，搭配軟嫩多汁的滷五花肉和配料，令人回味再三。四神湯也濃郁鮮美。
13,好嶼,0,TRUE,FALSE,臺灣,台北,$$$,時尚臺灣菜,+886227114723,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/9bcf3053bda9487496d6ae5e20a750a6,大安區忠孝東路四段181巷40弄14號，Taipei，臺灣,主廚來自雲林，對臺灣的感情溢於言表，希望透過美食述說屬於這片土地的故事。菜單圍繞「山、海、川、原」四個主題，依循季節轉換菜色，當中大量取用對環境友善的食材，並以炭烤方式烹調。輔以服務人員的深入解說，好讓客人了解餐廳重視生態的理念。室內布置同樣跟隨四季而轉變，氛圍別具一格。
64,Thomas Chien,0,TRUE,FALSE,臺灣,高雄,$$$,時尚法國菜,+88675369436,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/09c3d442a68c4f0db105a36e76ba42f5,前鎮區成功二路11號，Kaohsiung，臺灣,主廚料理法餐多年，加上對南臺灣這片土地的熱情，因此喜好把大量在地食材融入菜色當中。他從優質小農和鄰近海港取材，以新鮮的食材，製作出按季節更替的法式套餐。午間套餐的菜單會每月變換，餐廳亦連年邀請海外知名主廚到訪客座，務求能為食客帶來新的用餐體驗，難怪成為熱門的用餐選擇。
231,陽明春天 (士林),0,TRUE,FALSE,臺灣,台北,$$$,素食,+886228620178,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/02eacac134e1492893e508698036c85d,士林區菁山路119之1號，Taipei，臺灣,餐廳外的石礫步道，傍以兩側的松樹盆景，雅致且富禪意。本著「不時不食、以食養身」的宗旨，主廚依當日採買的食材，炮製出融合西式與日式風格的佳餚，並提供三種不同價位的套餐。招牌猴頭菇排料理經繁複工序烹製，口感彈嫩，欲品嚐者可於訂位時查詢。席間奉上臺灣茶品供飲，細膩之處令人心曠神怡。
234,EMBERS,0,TRUE,FALSE,臺灣,台北,$$$$,時尚臺灣菜,+886277515598,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/d0330264849a4cffbe2117e62cf6a7e5,大安區仁愛路四段122巷24號，Taipei，臺灣,室內設計樸實而充滿細節，呈現出與土地的連繫。吧檯上方的鳥巢形裝飾由柳杉製成，靈感來自原住民的獵寮，藉此介紹寶島的原始之美。主廚擺脫西餐思維，大量取材山林、原野或部落，並採用檳榔、醃魚、小米、豆棗等在地食材。他也會依據時令，更改九道菜菜單的內容，並破格地以土鍋現煮的臺灣米飯作主食搭配。
3,Clover,0,FALSE,FALSE,臺灣,台北,$$$$,時尚法國菜,+886287292788,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/debf1a2afed84f57a176fd9046e8a532,信義區松仁路28號4樓 (寶麗廣場)，Taipei，110，臺灣,法籍廚師Jean-François Piège的首家海外餐廳，菜單集結旗下四間餐廳的經典美食，並選用臺灣食材烹調，供應單點菜色與季節套餐。其中培根蛋奶野生烏賊以烏賊薄片取代義大利麵，配上絲滑濃稠的蛋奶醬汁，口感豐富。南瓜燉煮波士頓龍蝦以整顆南瓜呈現，也十分出色。挑高的用餐空間被落地窗環繞，呈現典雅的現代風格。
5,Papillon,0,FALSE,FALSE,臺灣,高雄,$$$,時尚法國菜,+88673318888,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/f6509b15ab22420fb37f121d09d84122,前鎮區林森四路189號26樓 (承億酒店)，Kaohsiung，臺灣,以蝴蝶的法文命名，寓意料理過程就像化繭成蝶，漫長卻值得等待。法籍主廚領導的廚房團隊出身自侯布雄體系，擁有多年經驗，所提供的單一套餐糅合異國元素與法式精緻風格，並不定期替換菜色，持續為客人帶來新鮮感。室內空間寬敞，餐室中央的吧台採用樹木造型，搭配手工陶瓷餐具，處處可見心思。
7,FReNCHIE FReNCHIE,0,FALSE,FALSE,臺灣,台中,$$$,時尚法國菜,+886423107989,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/562b4cbf95fc4d19afa6238133390daa,西屯區文心路二段636號，Taichung，臺灣,流線型牆面，配合木製餐桌和莫蘭迪綠色皮沙發，設計風格深受年輕族群喜愛。來自上海的主廚精心設計出隨季節更迭的菜單，正餐後的法式吐司特別令人期待。套餐和酒單都定價親民，套餐可挑選三至五杯的餐酒搭配，不喝酒的客人不妨以茶代替。須提前訂位，亦要注意餐廳自晚上九點後會變成酒吧。
12,雍翠庭,0,FALSE,FALSE,臺灣,台北,$$$,臺灣菜,+886228988888,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/92404e3cdd83441f9496e515bcdb96d9,北投區幽雅路30號 (北投麗禧溫泉酒店)，Taipei，臺灣,位於溫泉酒店內，用餐空間開闊明亮，擁有整片落地玻璃，讓客人飽覽青翠宜人的山景。餐廳於2022年迎來新主廚，帶來一系列創新而精美的臺式佳餚，如三杯虎掌南非鮑，鹹香濃郁，令人回味。客人可自選一壺臺灣茶飲。適合與親友規劃半日遊，先在飯店享受溫泉放鬆身心，再到此品嚐美食。
16,Sens,0,FALSE,FALSE,臺灣,台北,$$$$,時尚法國菜,+886227186388,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/113e593aa9764e989ce3b6d82d141c9b,松山區民生東路三段127巷12號，Taipei，臺灣,於2022年開幕，由老公寓改建而成，空間小巧，以木地板、古銅色鐵件、橙黃燈光鋪飾，營造出優雅的氛圍。晚間提供單一套餐，包含海鮮與肉品，且根據季節變更。多用歐洲高級食材，菜色分量精細但多元，包括大受歡迎的肉凍派。主菜後餐廳會奉上一份精選起司盤，讓整場法式饗宴更臻圓滿。
17,梅子,0,FALSE,FALSE,臺灣,台中,$$,海鮮,+886426625365,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/7b3c0f1ab6d5487baf8ddcaa6ab2b6b7,沙鹿區中山路473之2號，Taichung，臺灣,創立於1989年，創辦人夫婦早年從事漁業，因此特別講究海產品質，造就了餐廳用料鮮美的好名聲。海鮮大部分來自自家澎湖漁船，其餘則購自臺中港。推薦醬燒軟絲、三杯石斑及白鯧米粉，時令澎湖海鮮也值得一試。從明亮的環境，以至餐前小菜和飯後甜品水果，處處顯露經營者對細節的用心。假日到訪宜提早訂位。
18,沙淘宮廟海產,0,FALSE,FALSE,臺灣,台南,$,臺灣菜,+88662288321,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/fc1d8bb2e3c54c4c923e13a6cbbd193f,中西區西門路二段86號，Tainan，臺灣,小店曾於沙淘宮前經營，名字沿用至今，供應古早味臺灣菜，飄香近一甲子。蛋包飯包裹著番茄醬肉絲炒飯，酸甜滋味猶如回到兒時。臺式炸豬排金黃酥脆，搭配馬鈴薯沙拉，十分美味。其不含味精的關東煮佐以特調醬料，也大受歡迎。店內設用餐座位，持續營業至深夜，是不少在地顧客的宵夜用餐選擇。
23,川畝園,0,FALSE,FALSE,臺灣,台北,$,點心,+886225563800,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/3973ad916d0e4f369992bd831c04dd62,大同區承德路二段1巷31號，Taipei，臺灣,雖然坐落在巷弄之中，卻無阻在周邊上班或購物的人士前來大快朵頤，每到用餐時刻總是大排長龍。店面空間較小，廚房位於入口處，透過玻璃窗會看見師傅忙碌地製作刀削麵、點心等美食。其中，以刀削麵拌炒的木須炒麵，是必吃的熱門菜色。牛肉捲餅和豆沙鍋餅的餅皮煎至金黃酥脆，同樣深受歡迎。
24,帝一鐤,0,FALSE,FALSE,臺灣,台南,$$$,海鮮,+88662750011,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/2091a91545ba4dab92933374cee03e77,東區東門路二段161巷1號，Tainan，臺灣,坐落於1960年代的老宅中，柚木大門、檜木窗框及大理石地板帶有懷舊氣息，用餐環境溫馨舒適。提供三種不同價位的無菜單料理，均包含七道菜，並以臺式海鮮為主角。除了龍蝦和螃蟹，如欲品嚐日本鱈場蟹等更高級的食材，建議於預約時提出，店家便會另作安排。僅提供啤酒，但歡迎自行帶酒前往。必須訂座。
27,香色,0,FALSE,FALSE,臺灣,台北,$$$,時尚歐陸菜,+886223581819,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/a03219cccb95478eb2adc84bdd000be2,中正區湖口街1-2號，Taipei，臺灣,由古董傢俱經營者所建構的空間，走過入口的石路庭院，便是擺放著老件傢俱的餐室，斑駁的牆面搭配圓弧木窗框，在暖黃燈光映照下，整室氛圍既復古又獨特，適合情侶約會或朋友聚餐。年輕主廚將其於美、澳工作的經驗融入套餐之中，菜色運用各式歐陸技法，同時又加入南洋及其藏族妻子的家鄉風情，充滿新意。
28,揚梅吐氣,0,FALSE,FALSE,臺灣,台南,$$,臺灣菜,+88665751617,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/62e7fc0c9e314d87bc1fe08bb8a0ddfa,楠西區灣丘里1-5號，Tainan，臺灣,經營者的家族為梅農，在1990年代創立本店，以梅子與自製梅醬入菜，藉以推廣梅子。其菜色味道酸甜中帶鹹香，適合配飯，其中尤以梅香肉、梅醬蛋豆腐與酸梅肥腸受客人歡迎。料理分量較大，適合多人共享。店家會向客人贈送梅子飲品，十分貼心。用餐環境簡樸，由綠意盎然的盆景圍繞，感覺悠閒自在。周末到訪建議提前訂位。
30,王家燻羊肉,0,FALSE,FALSE,臺灣,台南,$$,臺灣菜,+88665941393,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/f390f4941d1e42d89c02a3b22cdce969,龍崎區烏樹林34號，Tainan，臺灣,餐廳以木材構築，依山而建，可一覽翠綠的山野景色，更經常傳來陣陣稻穀煙燻的香氣。招牌煙燻羊肉採用自家飼養的野山羊，連同米酒與各式中藥材置於土甕窯煙燻一天一夜而成，湯色醇黑，溫潤味甘。各式野菜菜餚及炒山豬肉同樣滋味。惟餐室為半開放式空間，故蚊蟲較多。周末到訪建議提前訂位。
35,牛五蔵,0,FALSE,FALSE,臺灣,台南,$$,火鍋,+88662970709,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/0e06de86b8cb412899457a960db2ab9c,安平區建平路577號，Tainan，臺灣,由牛肉湯名店劉家莊的第二代創立，把臺灣溫體牛以日式火鍋、臺式熱炒等方式呈現。火鍋鍋底選擇多元，包括經典的牛骨高湯、麻辣鍋底等，以及店家首創的日式摩滋鍋，其以臺灣牛腸熬煮而成，須提前預訂。熱炒方面則提供蔥爆牛心、醬爆牛脂膜等各類牛內臟。若鍾情傳統口味，則不妨點選臺南牛肉湯。
41,北平陶然亭,0,FALSE,FALSE,臺灣,台北,$$,京菜,+886227787805,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/82859c69827248c28903c53811aedeee,松山區復興北路86號2樓，Taipei，104，臺灣,經營半世紀，陶然亭堅持製作傳統而富自家特色的烤鴨，採用來自宜蘭、不施打抗生素的紅面番鴨，這種鴨較櫻桃鴨多養一百天，肉質肥嫩。每日送抵的鴨會風乾一天才送入專用炭爐燻烤，皮薄香脆，除了配以鮮擀餅皮享用，更可一鴨多吃。烤鴨以外，現包現煎的蘿蔔絲餅飽滿多汁，值得一試。
43,銘心,0,FALSE,FALSE,臺灣,台中,$$$$,壽司,+886436090099,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/5f09e14f800a4b6e9a7f77236fef7890,南屯區大觀路66號，Taichung，408，臺灣,由日本料理經驗豐富的阿銘師經營，只設十五席，提供無菜單料理。食材均選自日本，並以豐洲市場魚貨為主。首次到訪的顧客，建議先品嚐套餐，由師傅依據當天食材決定餐點內容。若希望品嚐更高檔的食材，也可以請店家調整，服務貼心周到。其中水針魚鳴門捲口感細嫩，十分出色，最後的水果甜點也值得期待。
44,蓬萊,0,FALSE,FALSE,臺灣,台北,$,臺灣菜,+886228912778,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/d21b80813cf741d39945b4b1845b7197,北投區中和街238號，Taipei，112，臺灣,由陳良枝開創的蓬萊以酒家菜起家，現由第三代接手經營。快將失傳的老臺菜如蟳肉蚵仔羹、螺肉魷魚蒜鍋等，仍然保留在菜單上。很多食客專程來品嚐軟玉豆腐，有別於包入香蕉的傳統版本，餐廳改以豆腐包著火腿、蝦仁和香菜。別忘了來一客招牌排骨酥，連著骨頭的小排經二十小時醃製，令人吮指回味。
45,頁小館,0,FALSE,FALSE,臺灣,台北,$$,國際菜,+886225328003,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/87929c987c674a959f2df2a82bc28785,中山區北安路595巷20弄4號，Taipei，104，臺灣,餐廳內放滿了吉他、唱片和各種音樂紀念品，客人更可在精挑細選的樂韻襯托下，欣賞廚師團隊在開放式廚房裡忙碌的身影。主廚擅於將破布子、桶仔雞等亞洲元素，糅合經典西式菜餚。黑白切更是這裡的招牌菜，把家喻戶曉的臺灣攤販小吃，以西式香料重新詮釋。酒單上除了葡萄酒，也有多種日本清酒和手工啤酒。
53,驥園川菜,0,FALSE,FALSE,臺灣,台北,$$,川菜,+886227083110,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/8fbd66bde9714684b8a7360051a6dc50,大安區敦化南路一段324號，Taipei，106，臺灣,饕客來到驥園，都是為了一嚐那招牌砂鍋雞湯！此菜做法耗時，先用老母雞熬製十小時成高湯，再放入新鮮土雞肉、火腿、干貝與豬腳熬煮兩小時，湯色乳白且味道香濃。菜單上除了常見川菜如乾煸四季豆、宮保雞丁外，廚師更以多種食材搭配不同料理手法，如豆酥、麻辣、京醬肉絲等，口味多元。餐廳人潮不絕，建議提前訂位。
54,Ephernité,0,FALSE,FALSE,臺灣,台北,$$$,時尚法國菜,+886227320732,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/1f08740765d44291913d04efadbabf48,大安區安和路二段233號，Taipei，106，臺灣,由曾居於法國的夫妻檔經營，餐廳提倡「產地直送」理念，著重採購在地食材，並與陽明山農夫合作，栽種獨家的農產品每天運抵餐廳。包含三道菜的菜單每天隨當日食材更迭，顧客抵達一刻方會從服務人員口中得知菜色。以法式料理為基調的菜餚賣相精緻，其中每天新鮮預備的蔬菜凍令人回味。另外可以預訂設九道菜的季節菜單。
56,鴨肉珍,0,FALSE,FALSE,臺灣,高雄,$,小吃,+88675215018,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/50651d181fda479fbb5d9f26f4682c45,鹽埕區五福四路258號，Kaohsiung，臺灣,於鹽埕區經營超過60載，以鴨肉小吃聞名，人潮總是絡繹不絕。招牌煙燻鴨肉切盤是每位顧客必點的佳餚，鴨肉緊緻而多汁，美味可口，搭配特調蒜蓉醬同吃，更添風味。點菜時老闆更會依據用餐人數，搭配鴨肉內臟拼盤或鴨湯品，體貼周到。另外，肉燥飯同樣出色，肉燥肥瘦適中，讓人吃得津津有味。
58,阿裕牛肉 (崑崙路),0,FALSE,FALSE,臺灣,台南,$$,火鍋,+88662795500,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/b315f22b0e594070a68dd6a2bef0e685,仁德區崑崙路733之1號，Tainan，臺灣,臺南知名的溫體牛肉店，在創立近三十年之際，開設此佔地千坪的全新用餐空間，寬敞舒適。菜單精簡，提供單一牛肉湯鍋底，搭配臺南善化溫體牛的不同部位。想吃得更豐盛，不妨加點芥藍炒牛肉。店內採自助式服務，客人需自行到冰箱挑選飲料和鍋物配料，並先行結帳。僅設現場候位，建議在營業前到場排隊。
61,福園,0,FALSE,FALSE,臺灣,高雄,$$,臺灣菜,+88672135739,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/16a7114aa7414630ad81e19faf5e2849,前金區成功一路266號9樓 (漢來大飯店)，Kaohsiung，臺灣,位於歷史悠久的漢來大飯店內，是集團旗下唯一的臺菜餐廳。餐室內的水晶掛燈和西洋畫作雖略顯歷史痕跡，但團隊親切的服務令客人再三回訪。在此可品嚐到多款家常菜，其中苦茶油香雞帶有淡淡苦茶香氣，搭配爽脆的炸薑片，鹹香美味。主廚亦會每天採買新鮮海魚，製作各式海鮮料理。若周末到訪建議提前訂位。
62,蟳之屋,0,FALSE,FALSE,臺灣,高雄,$$,海鮮,+88672266127,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/0eb72ec6e12c4c819e28bd45f30a8cc6,新興區民生一路93號，Kaohsiung，臺灣,創立於1976年，是高雄第一間以澎湖海鮮為主題的餐廳。三層高的紅磚瓦樓外，掛著顯眼的大型螃蟹裝飾，十分引人注目。用餐室明亮寬敞，設有各式包廂，適合各類宴請聚會。餐廳每天從澎湖進貨，建議向服務人員查詢時令海鮮種類。不要錯過招牌菜鹽酥蟳，也推薦以傳統手法製作、酥香鮮美的三絲蝦棗。
65,欣欣餐廳,0,FALSE,FALSE,臺灣,台南,$$,臺灣菜,+88662222509,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/9643034590e44b058d2990d3f9fe9ffe,中西區民族路二段245號，Tainan，臺灣,年過七旬的主廚人稱「阿塗師」，從早期宮廟攤販做起，經歷數十年光陰，其經典臺菜地位屹立不倒。鮮紅色的招牌、深紅的桌布、經典的果雕擺盤，細節中充滿特色。菜單上共十八道佳餚，全都是經典臺灣老菜。推薦古早味爆炒豬肝，以及源自酒家菜、帶淡淡酒香的酢醋蝦。建議於訂位時預訂費工的菜色，以免撲空。
67,圓環邊蚵仔煎,0,FALSE,FALSE,臺灣,台北,$,街頭小吃,+886225580198,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/717dba8bbf6f484cb99a9b087a73210b,大同區寧夏路46號 (寧夏夜市)，Taipei，臺灣,創立於1965年，蚵仔煎選用每天從臺南直送的蚵仔，特調醬汁別有風味。蒸米糕也值得一試。
